,DrugBankIDLabel,UniProtIDLabel,Interaction,Predicted interaction
38150,4133,3597,0,0.44031560447258933
38151,6452,4678,0,0.43300971953977846
38152,1636,2540,0,0.4437350443926468
38153,5918,956,0,0.4447291344945638
38154,894,274,0,0.45900454384926725
38155,1726,1071,0,0.486698688075322
38156,5189,3333,0,0.47757425034058715
38157,2935,4417,0,0.465430571335765
38158,3440,4204,0,0.4425445025862391
38159,671,499,0,0.4296140234901785
38160,7346,592,0,0.4347678987099357
38161,1432,3949,0,0.45632081990684936
38162,3765,4274,0,0.468236106257525
38163,645,301,0,0.5146802158192996
38164,1669,2302,0,0.4478266427117515
38165,5134,2931,0,0.4267365319088383
38166,2380,3469,0,0.44819511572784193
38167,4656,4139,0,0.4358673724795135
38168,5108,994,0,0.45631348564967805
38169,410,3330,0,0.4628054167606349
38170,2537,3769,0,0.5266335764692142
38171,842,4334,0,0.4704875615074578
38172,6131,2416,0,0.501940754356698
38173,6653,403,0,0.47002600603191436
38174,5835,247,0,0.4536287435735956
38175,4348,199,0,0.48226904473128707
38176,1824,3494,0,0.5688388569740244
38177,3318,2342,0,0.4863785606812058
38178,3699,3831,0,0.45439580277114755
38179,6668,4019,0,0.48713051741721874
38180,385,1623,0,0.4523600282729917
38181,4424,4557,0,0.5081604615133716
38182,3617,202,0,0.45719714651508975
38183,2351,2308,0,0.45733387396224634
38184,6281,724,0,0.45102678084101877
38185,6972,3238,0,0.4709694199347696
38186,1165,1391,0,0.43678113125329515
38187,3024,3199,0,0.4282871137326284
38188,6549,1299,0,0.43753288741104146
38189,6898,2146,0,0.4409855970638621
38190,1875,3599,0,0.453985442766036
38191,2500,565,0,0.4521492153301507
38192,75,716,0,0.44578971881143237
38193,950,1182,0,0.4679932357661606
38194,1538,1466,0,0.45066114939573426
38195,6011,1615,0,0.4625692340122102
38196,1671,219,0,0.4446875634400759
38197,7195,2456,0,0.46339196416767287
38198,1261,4095,0,0.4645918282261212
38199,6856,1238,0,0.4570370572843716
38200,172,1533,0,0.4589490317434041
38201,2716,1858,0,0.4754244574168025
38202,1775,2723,0,0.43872658600487363
38203,4147,126,0,0.46287945403099234
38204,806,1270,0,0.4443279892422158
38205,3252,4576,0,0.4383552014845521
38206,4881,909,0,0.44280693646295066
38207,4906,4448,0,0.4430038274128857
38208,5486,77,0,0.4482578977310643
38209,3466,2090,0,0.4339164084027709
38210,965,2332,0,0.43528532789915253
38211,5710,4192,0,0.470534594790139
38212,2362,3081,0,0.4576607221741077
38213,6328,1418,0,0.44842934261971823
38214,5441,2469,0,0.5035574828191128
38215,1827,437,0,0.4812561644205328
38216,3392,3729,0,0.47045716153519346
38217,3095,2691,0,0.4656185159494297
38218,3629,0,0,0.46454334923173013
38219,5743,356,0,0.44966308854059145
38220,201,2958,0,0.4426178693633531
38221,5231,4505,0,0.4367844056926082
38222,1439,1826,0,0.4438977190485074
38223,4955,106,0,0.4782488525192711
38224,2726,4220,0,0.43900145517993966
38225,1419,1385,0,0.4564895253745363
38226,7103,2327,0,0.4877476661177355
38227,6815,1292,0,0.4623087066903756
38228,806,4031,0,0.4745847188370956
38229,524,2739,0,0.42431991560202736
38230,3617,92,0,0.45686064089373735
38231,4226,2608,0,0.4879713695514529
38232,6106,1559,0,0.43772621271022816
38233,6251,3885,0,0.47846073134839845
38234,1506,577,0,0.6120836599017525
38235,5887,3720,0,0.479540084159494
38236,5403,2433,0,0.49705944965343796
38237,3538,2846,0,0.45106688163441977
38238,5027,4654,0,0.42946262555978265
38239,1330,967,0,0.43404504987595693
38240,2898,2514,0,0.4816047011602752
38241,4777,789,0,0.45838476465757894
38242,5796,52,0,0.4552806991934897
38243,2168,1599,0,0.4459959727242317
38244,4235,1046,0,0.4357703029969657
38245,2590,129,0,0.452504815198822
38246,4365,2014,0,0.4609457373707068
38247,2605,3974,0,0.4545942368034821
38248,6259,3428,0,0.4905946042611039
38249,2400,752,0,0.474468710283813
38250,6643,1874,0,0.4627739485092855
38251,1271,3502,0,0.4655444404172437
38252,7184,1351,0,0.45530506036315455
38253,774,1657,0,0.4717638158575565
38254,2878,1220,0,0.44567833726317674
38255,1008,4712,0,0.515410728066058
38256,2702,3007,0,0.4467224755120535
38257,2497,262,0,0.44008262588345815
38258,7109,2733,0,0.4592899103218245
38259,1493,2245,0,0.4480969390443107
38260,3962,1104,0,0.4453844886954773
38261,1517,3995,0,0.4495153210011489
38262,944,4481,0,0.43534224488009926
38263,6012,3697,0,0.48034021932251425
38264,6003,3654,0,0.4372836792222261
38265,1790,926,0,0.4484788509525734
38266,6794,3773,0,0.4460201842645196
38267,321,4065,0,0.5543654366705244
38268,3827,3907,0,0.4607403917834409
38269,388,1048,0,0.44505743306819234
38270,49,4127,0,0.43006585811111614
38271,4746,4618,0,0.5216597304169234
38272,6976,2152,0,0.48044792980070034
38273,4608,4392,0,0.47675837995809006
38274,5918,4413,0,0.4575185977635364
38275,3221,2018,0,0.47749418206086747
38276,2785,2419,0,0.4687805689681571
38277,60,223,0,0.4598856953008933
38278,2380,2385,0,0.4501449794368937
38279,939,1051,0,0.44622770674469425
38280,6845,1269,0,0.42018775407548736
38281,1596,3737,0,0.46684453060117004
38282,4919,1713,0,0.4470842310563603
38283,3857,2307,0,0.4265013228361612
38284,6714,3434,0,0.45126689842946216
38285,2012,1499,0,0.4745512761848757
38286,6425,4240,0,0.4437781853979975
38287,190,494,0,0.43351135523387424
38288,2251,2732,0,0.46249135219993115
38289,2962,4628,0,0.4591066761658462
38290,756,2914,0,0.45169689147754777
38291,813,3873,0,0.5056371980340324
38292,1851,2802,0,0.45024692924845616
38293,2387,2888,0,0.5834660556470329
38294,5512,2224,0,0.4539879298054015
38295,2611,2942,0,0.47506186993088445
38296,2450,3726,0,0.44897848081577807
38297,5026,4500,0,0.4477255250395221
38298,7110,3386,0,0.452353102249815
38299,2119,91,0,0.4209490980587736
38300,5663,536,0,0.43327877895770633
38301,2944,2627,0,0.4465556157646269
38302,4994,1005,0,0.43126701102546805
38303,6715,396,0,0.43575484434054823
38304,3143,2617,0,0.44961265144356166
38305,6635,2067,0,0.49366183795819474
38306,1331,2345,0,0.44751823044563377
38307,5581,3267,0,0.46316633110405536
38308,2178,3133,0,0.4521164133789606
38309,2819,648,0,0.4289689165369634
38310,891,1291,0,0.47834318060857695
38311,5055,2870,0,0.44857382270822543
38312,496,2226,0,0.5048894700826781
38313,2708,3200,0,0.4480254301029222
38314,1376,4433,0,0.471412436531871
38315,5021,2247,0,0.4626789123874803
38316,5508,1964,0,0.5108034489515778
38317,3076,4544,0,0.4793994895029417
38318,3654,665,0,0.45203682908095133
38319,1054,905,0,0.4814626277086323
38320,6142,1896,0,0.46669388780496535
38321,4318,2198,0,0.4306648893117084
38322,2515,1716,0,0.45368880743955886
38323,98,3705,0,0.4625139996232977
38324,3591,3530,0,0.45785504358247003
38325,4002,2361,0,0.5457970125477577
38326,4041,311,0,0.4667928186114215
38327,2397,2996,0,0.4695021281635224
38328,2813,2831,0,0.4474006441692442
38329,6666,3297,0,0.4513454987931484
38330,4995,4404,0,0.45669310195456264
38331,1477,921,0,0.44164040097579016
38332,3815,2078,0,0.46553832246673027
38333,5113,3034,0,0.4317248808963115
38334,2016,3151,0,0.4300806480508678
38335,2660,3634,0,0.4468996586743809
38336,2380,2772,0,0.4190860418303736
38337,2926,2265,0,0.4702115308794343
38338,5047,4206,0,0.44467348954794306
38339,7058,435,0,0.4662455996195477
38340,5073,1384,0,0.46962324411142337
38341,1468,1628,0,0.45578180384835437
38342,3591,772,0,0.486834458614076
38343,1666,2578,0,0.443859733257538
38344,6640,841,0,0.4771692484814759
38345,248,3217,0,0.43977756351210795
38346,1782,1001,0,0.44369105526683045
38347,2838,1886,0,0.4764283726819406
38348,6695,3587,0,0.4539876650272958
38349,3857,351,0,0.4824856437267022
38350,2767,4760,0,0.45619876630406514
38351,893,817,0,0.46423625542093083
38352,2839,2558,0,0.5765028673642121
38353,597,4093,0,0.43562493015545994
38354,662,771,0,0.46905984114733634
38355,5135,566,0,0.4260941831470628
38356,7116,3356,0,0.4613958964243256
38357,1746,137,0,0.4804472412917457
38358,3322,1411,0,0.46117797212573114
38359,4701,1122,0,0.46948346676177666
38360,181,2056,0,0.5272247288872433
38361,250,3344,0,0.44172220900185155
38362,2382,3853,0,0.43673686876628726
38363,5476,3471,0,0.4940546458064644
38364,5203,4631,0,0.45691524829541474
38365,7197,1514,0,0.49511176776170734
38366,5812,1746,0,0.4891670640696586
38367,7277,114,0,0.4698930576269632
38368,1376,3641,0,0.44654725510602067
38369,3754,3466,0,0.4491238015011575
38370,1372,4331,0,0.44521591643666225
38371,5029,3298,0,0.44429062389554924
38372,3088,4663,0,0.44639993458897204
38373,2021,1950,0,0.46702250683967467
38374,6877,3188,0,0.5473719632963456
38375,6010,4734,0,0.5001522921836843
38376,6974,1665,0,0.4339075274294449
38377,862,2026,0,0.4984673379469303
38378,5370,168,0,0.4602504565135625
38379,7019,1968,0,0.44733769722507916
38380,6399,495,0,0.46465051517239364
38381,5989,1785,0,0.4604121745185808
38382,6922,1995,0,0.5184645995686551
38383,4823,592,0,0.43305403388755387
38384,750,2501,0,0.4311766216523743
38385,1014,3870,0,0.45527877478081613
38386,1059,290,0,0.46481897553831925
38387,7077,2365,0,0.4426884478785825
38388,2169,131,0,0.43642265012013426
38389,161,1077,0,0.44183865761039676
38390,680,3746,0,0.4562864053169046
38391,2494,701,0,0.43077705894933427
38392,4078,2380,0,0.45852402055904284
38393,1175,1463,0,0.43384673226481935
38394,5398,2832,0,0.44132753829167864
38395,4662,3025,0,0.4930320593200873
38396,6701,928,0,0.4918896074526613
38397,6420,539,0,0.4856191333104647
38398,4326,3511,0,0.44947451417478657
38399,2489,942,0,0.442903219606126
38400,3087,2382,0,0.4521268299232215
38401,771,1151,0,0.4754313419224435
38402,6901,1142,0,0.5052494728189811
38403,1094,1334,0,0.4803280456207484
38404,910,2096,0,0.4937191398269092
38405,5532,2720,0,0.44843316613656314
38406,3149,551,0,0.4550279948906867
38407,5356,1401,0,0.468078461160154
38408,472,3330,0,0.44434863550125137
38409,3785,2799,0,0.45244934461944225
38410,4344,1385,0,0.4545497302629687
38411,399,3794,0,0.45172557803159424
38412,4717,2852,0,0.42031729741263857
38413,6910,1915,0,0.44264081966745966
38414,3406,1234,0,0.4518668571053307
38415,2600,4048,0,0.5312837550214395
38416,5968,3633,0,0.4467486462830409
38417,4732,178,0,0.4368355724651585
38418,5200,2688,0,0.45826117673182637
38419,3262,892,0,0.434623520703419
38420,6867,3459,0,0.4679462990063069
38421,1233,541,0,0.44441966639762587
38422,5801,4587,0,0.57332250747348
38423,987,420,0,0.44719636317149025
38424,1573,111,0,0.46662312787738963
38425,6517,2090,0,0.4336469846818893
38426,6163,2737,0,0.5047233611982863
38427,3434,4033,0,0.48013017998329166
38428,5004,1164,0,0.44060686086640377
38429,5033,2487,0,0.4733707958559864
38430,5550,4347,0,0.4409295084065544
38431,2108,2634,0,0.4416380771431798
38432,2690,2488,0,0.4579814222390759
38433,4047,2800,0,0.4523521941565953
38434,4185,2309,0,0.49508155100731566
38435,2749,2808,0,0.4661177653706334
38436,2436,1864,0,0.4633654965242224
38437,5177,2057,0,0.5116709244698843
38438,5200,4585,0,0.4771915446259107
38439,7005,3118,0,0.45803826994360375
38440,3757,3434,0,0.46153421110930143
38441,555,4466,0,0.46776590906797977
38442,7217,243,0,0.4579006842044092
38443,867,684,0,0.46510198745657116
38444,5822,1435,0,0.48703048481728545
38445,3271,4700,0,0.5332808858448701
38446,5539,1444,0,0.4444001495025391
38447,4421,1358,0,0.4702557795143882
38448,6096,3106,0,0.45666716759619874
38449,4192,1657,0,0.44990462348551896
38450,2355,806,0,0.4578123449662314
38451,6113,4535,0,0.4486860880575026
38452,5799,2290,0,0.44841396828173086
38453,5655,185,0,0.44427412862180293
38454,650,3068,0,0.5500540161908573
38455,162,2774,0,0.4648213660208615
38456,4475,2248,0,0.4692955846242149
38457,4992,775,0,0.4475288007178304
38458,5178,1929,0,0.4661398880072725
38459,7269,2718,0,0.4275130307269896
38460,2024,2251,0,0.43167140132565707
38461,226,203,0,0.5869724331771045
38462,4273,3907,0,0.4474655067800542
38463,5187,4497,0,0.4719270077518518
38464,2506,3649,0,0.4814544879344671
38465,1369,903,0,0.43461103737143214
38466,4342,1680,0,0.4453107499541353
38467,1373,1569,0,0.4740975432580282
38468,4182,1025,0,0.4527302074729933
38469,3015,67,0,0.5416397999678698
38470,3413,2457,0,0.43733617337637676
38471,5512,506,0,0.4241317138337179
38472,7084,3118,0,0.449655568468684
38473,3147,3268,0,0.4736398883564241
38474,5277,2310,0,0.4411202168115192
38475,185,1562,0,0.5019279094233106
38476,4313,3827,0,0.4556110454396465
38477,5722,3844,0,0.6061826267252499
38478,6544,914,0,0.44765848336631486
38479,6999,2421,0,0.44803990668174704
38480,4503,2306,0,0.445902341404947
38481,2126,2351,0,0.5471036146911584
38482,1945,2001,0,0.48616481534668804
38483,595,1873,0,0.4683764758785172
38484,2658,1172,0,0.466714884698861
38485,5203,4081,0,0.47191222220356505
38486,6412,3645,0,0.46165456608402605
38487,1492,3546,0,0.4692349131647099
38488,5320,4264,0,0.4487491881233826
38489,3898,2197,0,0.44536377398151794
38490,3099,4511,0,0.4613682932599289
38491,5815,4719,0,0.43832624440787066
38492,7056,2165,0,0.46153464481535944
38493,2805,385,0,0.4733366511520096
38494,5651,454,0,0.5360180980225047
38495,85,4173,0,0.4396039316787376
38496,1416,4165,0,0.4848598320706876
38497,416,3419,0,0.4562690213524882
38498,4316,4039,0,0.44623193621124174
38499,6205,2862,0,0.47090282632316993
38500,4554,2333,0,0.47815976744416144
38501,6287,562,0,0.5042128838693398
38502,2967,1446,0,0.4380005293694323
38503,1930,1487,0,0.451355734711417
38504,6565,260,0,0.4545566696080672
38505,5597,4237,0,0.468901569363521
38506,2428,4624,0,0.5055414872096289
38507,721,3732,0,0.5343022377009881
38508,4615,334,0,0.4391255635157494
38509,1653,2315,0,0.4462850607270449
38510,597,1572,0,0.45468106244707607
38511,1537,1138,0,0.4476201482203725
38512,3438,3178,0,0.4343982052787209
38513,2110,4474,0,0.4657341970194575
38514,6378,2812,0,0.4810705792521682
38515,6179,841,0,0.4769700721326878
38516,3579,3579,0,0.43127346944078904
38517,6233,2699,0,0.4538081855905391
38518,609,2514,0,0.43882404135142605
38519,6440,1633,0,0.4302454171316363
38520,620,2107,0,0.4389346612315959
38521,1071,3778,0,0.45379859515131626
38522,564,3403,0,0.4494939032032278
38523,1925,2873,0,0.45600982226767206
38524,5404,3584,0,0.5211406458906053
38525,6529,2839,0,0.4494440609526823
38526,3298,4668,0,0.5214208919808718
38527,266,4020,0,0.45622076740291545
38528,6119,1483,0,0.47383749905336936
38529,2438,2771,0,0.435370178751203
38530,5361,365,0,0.4755827063096446
38531,6005,3098,0,0.4960115528037659
38532,3478,4394,0,0.4520769664154828
38533,3487,1609,0,0.44120644272351306
38534,6453,1836,0,0.4601495710834386
38535,6525,794,0,0.4559390909614934
38536,5465,862,0,0.44342775186842126
38537,5249,2354,0,0.4411064913746825
38538,339,1012,0,0.4749655966373893
38539,1824,3741,0,0.43765483783741904
38540,6572,341,0,0.44839756802379804
38541,809,284,0,0.4847473790807023
38542,5188,1898,0,0.4543647781694044
38543,4369,1910,0,0.452966598799419
38544,1304,1213,0,0.42562105618609664
38545,2203,1041,0,0.4608123360094988
38546,5214,4440,0,0.4966898178920209
38547,3448,548,0,0.45303695124334126
38548,5209,817,0,0.431372267271799
38549,2741,1171,0,0.45995089165177605
38550,4628,492,0,0.42714236330891087
38551,3371,4072,0,0.46585966350684915
38552,369,3553,0,0.4580528523255849
38553,663,2761,0,0.4352017150470657
38554,472,4104,0,0.4415165917910985
38555,5117,1299,0,0.4281017562672751
38556,527,4455,0,0.47196937156538166
38557,4962,4328,0,0.4533382226892719
38558,4956,1621,0,0.4451532899461194
38559,998,3672,0,0.46250565934066734
38560,1456,700,0,0.47373861691731484
38561,1294,2361,0,0.5012119923176351
38562,5958,4513,0,0.46523948100829116
38563,2129,1430,0,0.43625044156244275
38564,3081,4240,0,0.466321655936659
38565,1596,2766,0,0.4489281944633557
38566,1383,2328,0,0.48217549719393166
38567,1327,3224,0,0.43353389710324985
38568,2629,708,0,0.47363554087303233
38569,2515,2611,0,0.4653963896622969
38570,6201,4526,0,0.5398414539347914
38571,5375,1782,0,0.43267168746137413
38572,2426,221,0,0.4597713464085565
38573,6349,146,0,0.4645531714108476
38574,4684,4510,0,0.4875217547509785
38575,6442,4583,0,0.44048375665339684
38576,3645,1549,0,0.4565518477910861
38577,6758,1017,0,0.44343774532647867
38578,2693,300,0,0.45310164955220567
38579,3068,746,0,0.4113218150340526
38580,3512,2708,0,0.46291072943110345
38581,2679,3154,0,0.43928253005831347
38582,2367,2039,0,0.434334893509861
38583,6359,773,0,0.5324400955627617
38584,7260,84,0,0.43855522617363385
38585,1061,3989,0,0.43942475495001965
38586,223,1724,0,0.4537890150383965
38587,894,1652,0,0.49235321778565544
38588,2858,4055,0,0.45028210032845306
38589,2233,1588,0,0.4414232609310067
38590,1362,1966,0,0.43475657387621447
38591,6387,1921,0,0.4370482967073966
38592,6867,4492,0,0.4395038314845615
38593,5792,4607,0,0.4965475608487251
38594,1910,1242,0,0.4374019077245328
38595,5668,1648,0,0.4273818611489089
38596,71,4135,0,0.46162950333484587
38597,4516,3306,0,0.4631079962258894
38598,1025,2532,0,0.47382798156703115
38599,5153,4743,0,0.45615951776835484
38600,273,4360,0,0.4501399493104154
38601,3669,3746,0,0.46009263931896105
38602,6836,414,0,0.4499657950642504
38603,4677,3484,0,0.4363349578318846
38604,4850,737,0,0.4538426272296997
38605,2360,3463,0,0.4502635356467128
38606,6200,1901,0,0.4267044374615325
38607,552,678,0,0.4742378039855163
38608,1257,778,0,0.4391021397060107
38609,1432,858,0,0.45434728566346605
38610,5737,1972,0,0.4581086425844225
38611,934,3641,0,0.4518584312802359
38612,1681,4131,0,0.4561545977910373
38613,1266,1096,0,0.44724129501844595
38614,5593,568,0,0.43334351138073607
38615,2298,2008,0,0.46446285841266205
38616,1457,702,0,0.48621861930323473
38617,3469,2912,0,0.44720232661155074
38618,1387,4331,0,0.5057131962680299
38619,1991,4140,0,0.4812110389423768
38620,7239,1112,0,0.44063920725678346
38621,1074,1898,0,0.4479762858123662
38622,5492,586,0,0.4591434166211336
