DrugBankIDLabel,UniProtIDLabel,Interaction
5629,346,0
3189,2466,0
3451,3004,0
6412,3868,0
5385,2852,0
3535,146,0
7302,3266,0
6857,1155,0
3337,3003,0
1445,3097,0
4516,4666,0
6435,378,0
6540,3166,0
4748,2377,0
2489,809,0
2356,2309,0
635,3603,0
2047,1738,0
5401,98,0
6417,1782,0
5898,1039,0
3612,1736,0
4705,1498,0
7002,4636,0
274,740,0
1282,4424,0
96,1807,0
3000,371,0
5208,1924,0
5898,4415,0
4793,894,0
92,1888,0
879,2739,0
4032,3904,0
5213,1602,0
562,1592,0
999,885,0
2765,2268,0
966,4319,0
3824,1242,0
4651,2635,0
2937,1256,0
343,362,0
5186,2495,0
4990,873,0
2460,3751,0
7010,4693,0
3221,2893,0
3801,1714,0
2132,3930,0
1468,4493,0
86,4336,0
7153,2221,0
408,1247,0
5062,2811,0
7082,3147,0
4544,4003,0
891,4376,0
3007,3533,0
167,2310,0
730,277,0
5173,2692,0
2926,4002,0
5059,3596,0
3852,1589,0
5779,4741,0
4150,4467,0
1238,4215,0
4217,4430,0
4092,300,0
3495,409,0
35,2600,0
1816,618,0
6562,3673,0
2104,1840,0
6848,2897,0
3070,1031,0
644,2729,0
6854,4398,0
5536,1891,0
3839,1017,0
6110,1481,0
3397,4158,0
2443,1468,0
4488,856,0
1284,236,0
5886,643,0
5372,2400,0
6317,4658,0
4014,3612,0
118,4258,0
3007,610,0
5562,1105,0
1874,1339,0
1378,873,0
781,1984,0
4219,1705,0
98,3063,0
6712,4568,0
1534,4325,0
616,2567,0
7085,2341,0
6833,4059,0
5269,1871,0
4571,1567,0
3238,62,0
3214,3061,0
6245,1918,0
2758,4451,0
635,1297,0
1850,2375,0
7072,2646,0
5655,2836,0
6405,3111,0
743,1450,0
4332,4506,0
5943,2488,0
5929,1716,0
5750,19,0
1531,1194,0
6254,146,0
7171,4674,0
6913,794,0
5636,2525,0
695,4244,0
4336,2500,0
5026,4117,0
595,1669,0
3305,390,0
3095,1311,0
4039,3337,0
2091,1393,0
3920,3544,0
3124,1938,0
2720,1808,0
2431,2183,0
807,2457,0
7064,1771,0
2635,447,0
1856,507,0
1128,1501,0
6307,1708,0
3991,379,0
4994,2731,0
119,4412,0
6467,2994,0
1678,628,0
4561,1050,0
2534,3108,0
2726,2763,0
7222,1996,0
4131,4197,0
6045,3140,0
136,522,0
7037,2441,0
6590,4653,0
6812,1848,0
2928,2195,0
6924,1304,0
2895,2726,0
5479,2462,0
367,1994,0
2597,4670,0
6818,2378,0
4333,3967,0
7160,2425,0
5076,1950,0
5801,2134,0
3655,3241,0
3194,1512,0
2775,3015,0
5489,3278,0
3297,4467,0
5820,3899,0
5629,2189,0
2652,2686,0
6659,2607,0
5248,3172,0
2422,375,0
2992,197,0
2531,2656,0
947,2099,0
7357,1943,0
6435,3830,0
838,2438,0
1209,2149,0
3980,3749,0
4662,2172,0
6364,3267,0
6236,3879,0
2439,2303,0
4061,374,0
3015,4724,0
781,3108,0
4935,4731,0
6739,2066,0
5643,3319,0
3123,801,0
4782,2341,0
3099,3134,0
272,4417,0
7074,4307,0
2558,3575,0
7238,2889,0
2428,2847,0
4641,1719,0
3775,3067,0
6631,2449,0
3366,2579,0
1975,3764,0
1341,3531,0
4658,3755,0
2076,3993,0
3908,2033,0
2486,3395,0
60,3754,0
7010,400,0
2754,2142,0
844,386,0
888,2316,0
1548,2128,0
4415,3836,0
6319,4130,0
181,3300,0
2169,3628,0
5894,1816,0
1029,1603,0
1931,1415,0
2372,395,0
2068,1559,0
5374,3665,0
4559,2903,0
6763,4652,0
3031,1161,0
3541,3984,0
2078,1073,0
7162,1762,0
4850,4003,0
5938,1309,0
3496,3332,0
6237,4255,0
2094,1814,0
3623,2210,0
390,3188,0
2377,2750,0
2430,421,0
5703,170,0
6214,2039,0
578,779,0
5555,1815,0
1003,3995,0
4124,4311,0
661,3855,0
6627,1610,0
1262,2520,0
4954,1868,0
110,4423,0
2170,3491,0
6315,3990,0
3385,817,0
6061,4695,0
739,1805,0
411,2007,0
4881,2814,0
854,4187,0
7368,3595,0
7016,2895,0
6984,4131,0
4571,2766,0
5383,1436,0
6293,2866,0
453,2494,0
456,3905,0
1322,23,0
618,1779,0
3445,3662,0
6141,3088,0
4803,3163,0
2693,298,0
2749,1198,0
4996,1529,0
4171,4552,0
3420,333,0
4813,986,0
5078,3585,0
1181,4655,0
743,2833,0
6963,4466,0
1700,4505,0
2031,1909,0
6854,2933,0
1101,2874,0
1902,1988,0
3335,2281,0
767,2580,0
3166,2723,0
1321,288,0
1621,3159,0
487,3563,0
1648,4305,0
1094,2507,0
1461,2163,0
2683,3523,0
4219,3746,0
248,3981,0
6681,3925,0
5840,2389,0
2162,3590,0
7329,2331,0
5842,2194,0
4734,1344,0
1096,3402,0
836,941,0
558,4078,0
1087,3466,0
5145,2492,0
3344,2957,0
4428,3647,0
5617,2566,0
3748,1015,0
3418,1515,0
5557,3686,0
3057,3539,0
1736,4532,0
6300,1286,0
3137,621,0
3655,2281,0
2139,2929,0
3916,1366,0
5819,463,0
317,1526,0
6888,631,0
576,331,0
4656,3843,0
6764,2968,0
225,2013,0
6284,817,0
513,4588,0
6824,2043,0
4200,2193,0
1377,2122,0
198,4411,0
1926,3518,0
611,3835,0
5836,4103,0
4143,3154,0
3088,156,0
5700,3992,0
2946,1080,0
534,1468,0
6297,574,0
3248,1199,0
6871,1120,0
2544,4698,0
3950,3392,0
431,2110,0
2842,4510,0
968,3059,0
1853,322,0
4822,1063,0
2880,2179,0
5710,971,0
6749,665,0
2580,125,0
7020,3265,0
3471,2456,0
124,418,0
713,2783,0
1183,2802,0
7003,3410,0
5026,1935,0
6916,4071,0
824,1027,0
1798,1320,0
2368,2956,0
6003,2168,0
4378,4260,0
229,4661,0
5192,2752,0
7268,2237,0
4866,3538,0
5043,2087,0
5349,936,0
5778,1641,0
6258,4642,0
882,714,0
538,2940,0
170,1119,0
3462,1784,0
5877,724,0
5951,188,0
2812,509,0
6460,2040,0
541,1612,0
5787,4360,0
3725,3302,0
6665,3929,0
2066,2413,0
551,3806,0
888,4226,0
4424,4120,0
269,4546,0
6263,2934,0
2920,1903,0
3659,948,0
2671,3764,0
4826,4086,0
737,4538,0
6798,1725,0
3946,2596,0
2306,2330,0
862,1367,0
640,1164,0
2436,4241,0
1873,4162,0
4712,3237,0
942,336,0
68,2870,0
5503,4053,0
2559,456,0
1283,4688,0
4237,2243,0
7100,2400,0
1966,2795,0
7214,2762,0
659,1636,0
3026,1458,0
5484,1332,0
3073,3607,0
5325,1387,0
5281,3216,0
4794,2062,0
2752,3261,0
2383,3423,0
5787,480,0
3824,67,0
501,1637,0
3906,3610,0
5798,678,0
1951,1359,0
5111,2815,0
4570,3354,0
3927,439,0
854,944,0
6990,4333,0
896,2137,0
1033,615,0
1859,1081,0
2038,1958,0
3000,1246,0
2375,148,0
790,130,0
2321,2957,0
1084,3218,0
2149,250,0
3099,2092,0
1351,2230,0
4262,3246,0
3028,415,0
7336,4691,0
3322,1872,0
3887,822,0
880,2490,0
1452,2660,0
7072,132,0
2750,2116,0
5856,318,0
3115,3245,0
406,2518,0
936,468,0
2395,2051,0
7004,2833,0
950,179,0
3888,1633,0
6204,3224,0
4873,4636,0
4187,3055,0
1242,1026,0
5064,184,0
1267,1088,0
608,3853,0
2936,33,0
4315,4421,0
6224,4485,0
3616,1192,0
2957,3360,0
6242,3388,0
4091,2109,0
5589,1709,0
6700,4374,0
560,3881,0
1392,673,0
7245,3353,0
6151,2821,0
1812,3068,0
1681,2435,0
5203,727,0
1154,216,0
6332,1015,0
6230,716,0
2348,4098,0
222,2078,0
6938,933,0
3975,1582,0
1706,2940,0
4534,2599,0
1801,3389,0
7272,1669,0
4866,3250,0
860,2153,0
980,2046,0
7332,686,0
64,944,0
43,4468,0
652,1710,0
2606,3633,0
6210,3530,0
2964,1059,0
3348,1480,0
5577,2255,0
1344,2179,0
1813,2997,0
4192,2652,0
664,2137,0
5843,3769,0
5836,3489,0
4945,3695,0
6753,411,0
2368,3045,0
1926,510,0
4865,4284,0
7027,1191,0
746,2423,0
3100,1903,0
4099,1709,0
6755,2522,0
2803,840,0
5500,3842,0
6589,837,0
2172,525,0
2833,181,0
197,823,0
1911,2643,0
4070,732,0
5844,735,0
4272,862,0
6570,857,0
6707,2408,0
6669,2269,0
2129,1218,0
4177,307,0
4526,2290,0
5315,3468,0
3901,2418,0
4299,3616,0
1861,1131,0
247,618,0
3166,1546,0
96,3308,0
4005,1880,0
5668,4113,0
4652,1601,0
4417,1745,0
7112,173,0
5276,1318,0
6644,1291,0
857,3493,0
664,2248,0
6439,2177,0
619,3057,0
6186,1761,0
5868,4532,0
1085,2065,0
2417,1284,0
4861,2399,0
2793,4725,0
3333,1950,0
3488,3202,0
2300,3741,0
200,163,0
3108,2504,0
2896,1313,0
1264,3139,0
1291,937,0
1122,4374,0
2762,1757,0
2439,2287,0
4174,2120,0
5399,624,0
789,87,0
3888,4160,0
2028,1506,0
2337,3977,0
3681,4530,0
4644,3978,0
4269,3254,0
732,287,0
71,3868,0
3011,487,0
1451,2990,0
4216,4179,0
5644,123,0
3102,2849,0
6451,391,0
4056,1019,0
4110,3035,0
5254,3855,0
1472,4227,0
3366,3604,0
2570,3151,0
6168,2298,0
550,4158,0
4782,2111,0
2942,2575,0
3024,1389,0
6562,1261,0
6234,3118,0
964,3397,0
726,2836,0
2342,2620,0
3241,4564,0
4305,3038,0
2585,3770,0
3632,1353,0
3438,155,0
7116,2796,0
270,4359,0
2720,530,0
2957,4059,0
4253,950,0
1117,4182,0
4440,4258,0
1946,4619,0
1440,3273,0
2748,1048,0
2845,1839,0
7315,2263,0
3463,4655,0
3655,427,0
1892,2982,0
2293,2497,0
4517,3331,0
187,4605,0
653,85,0
2031,489,0
6795,515,0
597,4360,0
5229,3651,0
6140,267,0
6514,1772,0
2230,2525,0
3311,2773,0
4630,1187,0
1954,3547,0
4440,1477,0
202,2003,0
2691,1864,0
3587,2275,0
349,139,0
3048,618,0
5832,3445,0
7331,1178,0
5522,4066,0
6775,3739,0
2785,918,0
871,2756,0
3516,4224,0
860,4762,0
2240,674,0
1824,2865,0
3177,4318,0
1795,3368,0
623,45,0
5951,108,0
4194,4691,0
6525,4291,0
5584,2294,0
3597,1564,0
4838,3227,0
4917,4083,0
1928,199,0
2331,2081,0
5635,998,0
5340,4097,0
6075,4288,0
3632,2239,0
5344,1529,0
2838,1572,0
3835,10,0
4766,1457,0
7097,1601,0
6359,144,0
573,2271,0
4840,4763,0
5163,3191,0
7156,3540,0
5814,3607,0
6643,1821,0
3645,3922,0
4369,1338,0
2549,3585,0
3790,3781,0
6824,3109,0
5460,3078,0
408,2375,0
5387,2939,0
3939,700,0
532,2242,0
7024,2339,0
5577,2194,0
2811,2373,0
4752,2951,0
5614,4346,0
6550,2911,0
4266,3047,0
682,4319,0
1832,1530,0
6957,3868,0
1373,177,0
2344,954,0
4402,212,0
6892,1834,0
4879,195,0
4517,4018,0
5458,4660,0
4682,3093,0
1026,2392,0
6057,3323,0
3954,3345,0
222,2639,0
546,3274,0
333,2995,0
862,4035,0
5519,1510,0
4392,1971,0
2534,1569,0
3839,3642,0
1895,894,0
4508,3023,0
314,4106,0
3684,598,0
6589,608,0
6538,1168,0
1388,20,0
546,869,0
1191,2636,0
5908,2175,0
2125,2093,0
3072,1938,0
3639,2505,0
6435,3684,0
3885,2596,0
2019,836,0
2655,384,0
4955,4395,0
5942,535,0
7067,3057,0
5946,2618,0
6862,3158,0
391,2941,0
4926,4133,0
6384,381,0
5835,4508,0
5707,4181,0
4655,2428,0
5937,4332,0
181,1352,0
4394,2870,0
4060,115,0
7080,489,0
6046,207,0
1783,4587,0
2448,880,0
5837,2101,0
1125,149,0
6310,1272,0
5794,4254,0
1027,281,0
7316,385,0
111,3292,0
3517,1813,0
3576,4104,0
1031,4468,0
7154,1965,0
7193,996,0
3001,634,0
5751,4492,0
67,2581,0
6084,23,0
6736,1546,0
2534,419,0
1039,2517,0
5902,2633,0
6397,463,0
124,1185,0
1897,3421,0
2314,97,0
5253,808,0
3722,2233,0
4211,1597,0
4540,1440,0
1867,4468,0
6215,501,0
6435,932,0
2016,1305,0
2725,2215,0
3324,3203,0
1688,879,0
1855,2455,0
4567,3833,0
5384,4577,0
2164,844,0
3054,1964,0
6835,2037,0
4294,4094,0
6901,3367,0
6493,333,0
4402,1416,0
2601,1873,0
2032,4168,0
3891,4394,0
5912,3625,0
445,3747,0
2032,1288,0
4909,1326,0
109,1825,0
599,1004,0
5644,1737,0
7342,4316,0
5305,3635,0
5428,3380,0
983,308,0
1303,3319,0
1891,2211,0
4360,2633,0
263,2254,0
2903,4609,0
650,158,0
670,3544,0
5519,426,0
4817,1117,0
4975,3595,0
3433,3383,0
298,3120,0
3364,2740,0
754,3981,0
1558,3093,0
2140,462,0
1567,2396,0
2843,2050,0
5042,1905,0
2493,3331,0
2110,3422,0
2213,2170,0
5332,3621,0
3034,447,0
6053,1919,0
5397,2350,0
3601,3050,0
1837,1741,0
2982,336,0
1293,1845,0
2707,4516,0
2443,2340,0
170,1002,0
3863,1866,0
1586,3838,0
641,2611,0
5483,1217,0
2207,4317,0
3368,2594,0
4763,1698,0
451,1396,0
6382,478,0
6435,144,0
5613,3955,0
6965,1426,0
4690,84,0
4373,1938,0
2940,3739,0
1336,3981,0
6889,518,0
1473,2304,0
1804,4410,0
1577,1833,0
1615,2293,0
6415,1717,0
318,1117,0
3341,574,0
5380,1430,0
6057,221,0
6301,1822,0
2990,4182,0
999,4146,0
511,3475,0
781,1966,0
2723,1486,0
3285,3563,0
4406,4737,0
61,3641,0
5681,2178,0
1566,3866,0
5173,338,0
2001,4003,0
6613,4069,0
3238,3062,0
1190,4133,0
4563,4237,0
7056,181,0
167,4235,0
47,2133,0
6896,4314,0
4374,2664,0
2969,3919,0
3511,4019,0
2791,4025,0
4379,74,0
4460,1134,0
7262,1832,0
4336,2858,0
4763,3497,0
3417,4549,0
4163,4239,0
5209,2315,0
1322,1410,0
1986,3116,0
4172,2121,0
5940,1463,0
1483,3581,0
4041,450,0
215,1342,0
4227,2044,0
5455,2441,0
6078,4714,0
3696,2720,0
5344,2511,0
7002,573,0
5012,2554,0
7015,1595,0
2538,418,0
4324,100,0
275,2639,0
7031,4583,0
4725,524,0
3253,2337,0
4736,2735,0
664,3882,0
3429,4521,0
761,2246,0
1588,1800,0
5316,1050,0
5021,2647,0
7165,110,0
6746,2410,0
1924,3237,0
4630,1557,0
6305,1966,0
6640,1526,0
1334,389,0
5720,3512,0
4323,4038,0
1666,4512,0
1880,113,0
2621,973,0
2199,1586,0
4424,2525,0
4920,4287,0
4264,2063,0
1736,2106,0
7055,664,0
2773,42,0
6481,3364,0
3133,2156,0
4684,3947,0
6471,3755,0
4178,977,0
4162,4537,0
4905,4681,0
2643,4742,0
5889,1797,0
5026,2507,0
3864,1431,0
442,2006,0
2355,358,0
5614,2114,0
5773,1417,0
5273,708,0
5794,4570,0
1588,2486,0
5468,2949,0
3612,4649,0
4550,4738,0
1163,3473,0
440,3062,0
7060,1555,0
4628,3413,0
4121,1493,0
2513,2971,0
6107,2203,0
6008,2743,0
121,1349,0
735,3248,0
5509,1028,0
1640,4099,0
5679,1018,0
7341,2377,0
449,3936,0
1867,3257,0
3744,3985,0
1133,1229,0
2056,2130,0
5677,3289,0
6266,3227,0
5706,939,0
5193,332,0
4477,1750,0
4062,151,0
6528,4135,0
5237,1472,0
2664,1785,0
6644,1509,0
2206,4207,0
6178,2913,0
589,1834,0
6310,1779,0
321,171,0
4494,1534,0
5995,2452,0
2376,466,0
6473,2947,0
2170,421,0
2430,881,0
559,1715,0
5531,1612,0
6122,249,0
1250,4294,0
3468,3058,0
5807,1264,0
2793,760,0
4860,1445,0
4239,463,0
7023,54,0
3689,4461,0
6495,2847,0
2236,3060,0
5979,2803,0
7230,114,0
6078,2458,0
5056,544,0
6002,3329,0
3256,1054,0
6710,3771,0
4462,222,0
6898,1999,0
6157,87,0
5331,2839,0
5711,927,0
1887,3688,0
899,2493,0
7195,39,0
5026,3979,0
3566,3768,0
1489,692,0
6174,1050,0
1367,4127,0
5157,598,0
6681,3776,0
5465,607,0
5206,821,0
4962,4525,0
324,3923,0
351,1987,0
5372,3476,0
3177,4222,0
598,727,0
5472,1774,0
2764,4321,0
6586,4469,0
69,970,0
4790,2998,0
5736,3343,0
4054,942,0
2272,1656,0
2054,2336,0
3791,2253,0
2162,2967,0
5622,321,0
147,3681,0
3250,178,0
2261,1713,0
5163,4023,0
305,3337,0
1351,2278,0
1717,122,0
2098,1251,0
1582,3094,0
5482,2893,0
6446,3486,0
5329,738,0
3866,3156,0
3925,1875,0
313,1198,0
5251,3017,0
3102,3195,0
1664,2306,0
2917,835,0
3272,3322,0
1445,3452,0
502,303,0
6682,501,0
5348,1583,0
6181,3736,0
5307,3798,0
3842,2535,0
3628,2944,0
2473,2249,0
5362,1221,0
4874,3852,0
3381,4660,0
330,4547,0
1806,1308,0
3036,4741,0
2450,4294,0
2658,353,0
2109,2922,0
6200,1230,0
3975,3571,0
5979,4544,0
7339,69,0
2365,2018,0
3641,2292,0
3027,2663,0
4883,2058,0
4430,3797,0
4125,2394,0
34,95,0
4385,1769,0
5674,4592,0
5428,2972,0
4000,2791,0
5783,3903,0
5834,1783,0
1852,2342,0
2562,4499,0
1624,4577,0
3980,2432,0
4521,725,0
2194,1346,0
2218,4190,0
464,3339,0
4335,3742,0
5714,3493,0
4941,2708,0
2324,4666,0
938,3539,0
6419,1123,0
725,4653,0
1974,1445,0
3485,4572,0
2057,265,0
5185,4759,0
816,2703,0
2223,3839,0
3723,4416,0
3886,3107,0
1418,932,0
4225,2226,0
4471,467,0
3347,2709,0
5049,1313,0
4057,1452,0
2130,721,0
4684,208,0
6239,3366,0
7268,3840,0
5577,1110,0
4471,623,0
2902,3372,0
1398,2767,0
2840,1348,0
736,3251,0
4505,3681,0
4243,4441,0
6948,169,0
923,2456,0
5773,2530,0
2101,4538,0
647,919,0
5667,3094,0
5316,3687,0
3511,4401,0
1255,3518,0
5276,4350,0
1315,1750,0
6615,1108,0
1551,241,0
7080,3734,0
3945,366,0
5859,1249,0
435,4022,0
2801,4716,0
3252,1411,0
4780,2732,0
5528,3961,0
170,2086,0
7114,601,0
1714,4615,0
1194,4377,0
3194,353,0
5150,3728,0
2717,3161,0
6726,1956,0
2218,1033,0
1565,1709,0
5150,707,0
3060,1260,0
4335,4525,0
6428,2307,0
5279,345,0
1140,1211,0
5061,1858,0
4166,2912,0
1017,3420,0
6767,4672,0
786,2744,0
5060,3921,0
6379,2025,0
6556,3630,0
7291,579,0
3706,4262,0
4722,77,0
1870,2850,0
3758,1539,0
3797,4148,0
3994,3760,0
5168,1843,0
3618,3911,0
1694,180,0
1294,920,0
6796,1873,0
6947,4092,0
815,3691,0
6848,3460,0
6290,3975,0
353,4744,0
3532,389,0
1219,2083,0
3648,1416,0
1102,896,0
1467,1645,0
517,1692,0
445,4058,0
1537,3549,0
496,4660,0
6313,4210,0
1663,3349,0
4222,920,0
1239,1059,0
2693,4387,0
3463,3084,0
6542,918,0
6150,1540,0
6741,3736,0
2432,2731,0
7034,1498,0
4727,969,0
1865,3583,0
6134,1038,0
911,261,0
3306,1783,0
1063,1553,0
5249,1747,0
3549,2342,0
4010,1229,0
4438,357,0
6788,3903,0
3009,44,0
869,1203,0
6441,1373,0
178,3037,0
447,2843,0
2349,316,0
1836,3737,0
2243,4358,0
5127,1608,0
5866,2643,0
2187,3664,0
5286,1532,0
627,944,0
4776,351,0
5654,3614,0
4743,3193,0
6495,466,0
4524,3404,0
5478,2498,0
1160,1187,0
2096,964,0
3935,512,0
2535,4701,0
5862,4654,0
5816,2527,0
1325,3137,0
5425,4065,0
1993,3227,0
2431,3654,0
3888,3342,0
1129,2035,0
1515,2731,0
5981,2582,0
3706,216,0
4867,1934,0
1238,3600,0
7214,3592,0
4358,4402,0
4916,2010,0
1042,3379,0
4501,829,0
6680,1473,0
2307,218,0
4169,4394,0
369,4434,0
3471,4619,0
7112,4541,0
4064,2102,0
4355,124,0
5492,1022,0
3260,2027,0
2711,927,0
3799,4614,0
2967,4584,0
7365,248,0
3899,4561,0
3012,157,0
4265,2079,0
448,1750,0
6984,2525,0
1159,2143,0
3443,2076,0
6543,907,0
934,3175,0
1140,3285,0
5499,2923,0
975,808,0
3644,101,0
2022,176,0
1055,4541,0
5677,407,0
4804,212,0
2383,1205,0
3980,4277,0
1123,1146,0
5226,799,0
4607,1194,0
7252,2623,0
6565,2141,0
6752,3485,0
2025,2575,0
5561,1527,0
4462,3313,0
1610,3986,0
628,963,0
895,4116,0
3166,4301,0
5968,2607,0
3363,4227,0
4693,1693,0
3179,2112,0
117,681,0
4051,3448,0
6143,78,0
4512,1151,0
7320,343,0
5527,566,0
6598,3856,0
2693,2667,0
3586,2786,0
2635,2940,0
6026,4415,0
5087,4306,0
1935,4207,0
4746,1431,0
3615,1424,0
6658,1048,0
996,548,0
3178,3134,0
2550,4326,0
1737,3926,0
7367,3164,0
7181,986,0
400,4515,0
5887,421,0
6913,188,0
6825,1486,0
5927,2200,0
7233,4240,0
6480,2308,0
6042,1452,0
6562,4190,0
6961,4085,0
5408,282,0
4254,2020,0
4527,3358,0
3090,2327,0
2835,100,0
618,1080,0
7249,3616,0
594,4429,0
4580,2932,0
4879,320,0
279,881,0
6275,3165,0
7237,1547,0
7262,4381,0
2324,4208,0
5358,1695,0
5105,613,0
136,1250,0
4205,1603,0
571,3214,0
5953,2138,0
1617,2814,0
2200,1472,0
4814,2337,0
1119,1162,0
1725,1462,0
4040,4417,0
1271,1890,0
380,2903,0
3047,2841,0
5401,2626,0
4716,2181,0
6988,3960,0
6000,254,0
5784,4695,0
3018,268,0
5688,4140,0
5273,1737,0
5710,3903,0
1457,676,0
1534,1195,0
2163,638,0
4794,917,0
4239,2423,0
5157,840,0
2646,4328,0
3156,4413,0
4299,1158,0
4183,2476,0
292,755,0
4946,1393,0
4643,1061,0
3235,106,0
2356,3559,0
4603,2748,0
7184,1761,0
4888,883,0
6866,426,0
6346,220,0
5434,712,0
2042,4272,0
1079,1993,0
3280,4062,0
6569,2505,0
6536,166,0
3535,844,0
7216,1108,0
1453,2383,0
6124,2753,0
6107,2038,0
4577,2350,0
3306,1430,0
3321,766,0
6426,2855,0
443,628,0
963,4268,0
358,3613,0
4599,3456,0
310,4523,0
4254,2831,0
2040,2925,0
2680,406,0
2145,1039,0
906,1079,0
7111,4592,0
4411,3546,0
3063,277,0
7361,4667,0
5294,453,0
1805,3943,0
2783,1270,0
1321,2722,0
3859,949,0
977,3909,0
1783,2628,0
6485,3234,0
2103,3586,0
464,3123,0
6446,4311,0
4131,443,0
5243,1944,0
6764,3485,0
1061,1922,0
387,3209,0
6484,261,0
4671,4520,0
6079,2190,0
866,1822,0
7139,851,0
4704,4560,0
6356,926,0
3127,2428,0
2707,1862,0
7306,1101,0
3176,79,0
3339,2443,0
7040,1235,0
3120,4471,0
2876,1243,0
425,1227,0
4627,595,0
2095,1541,0
974,298,0
4439,1464,0
38,3875,0
4708,4281,0
2877,477,0
809,1089,0
1466,1733,0
5092,1105,0
6645,298,0
899,4739,0
1450,2150,0
6658,314,0
516,319,0
6722,1346,0
3011,2184,0
584,258,0
6178,1332,0
1759,3546,0
6591,1450,0
3731,3015,0
830,1734,0
5927,2420,0
5603,1859,0
5295,4206,0
687,3892,0
3044,1171,0
2142,1570,0
1589,4054,0
2611,2250,0
6245,1962,0
4078,2601,0
3673,4315,0
1654,407,0
2975,2755,0
6257,3298,0
1911,4181,0
5874,1372,0
954,2356,0
1539,2205,0
1173,3163,0
1772,367,0
6234,4143,0
4194,1842,0
3817,3538,0
5804,3999,0
3317,1461,0
786,1739,0
1676,1228,0
3792,1109,0
30,2295,0
4681,1613,0
1894,2982,0
2055,472,0
6201,1278,0
6379,1985,0
1239,1648,0
2374,3193,0
818,681,0
5324,3226,0
6163,3411,0
7150,3739,0
4693,1890,0
3257,4007,0
5343,636,0
5826,1096,0
2595,800,0
713,2846,0
5517,128,0
2644,4099,0
1267,4523,0
424,1873,0
3598,4453,0
2871,617,0
3468,961,0
5326,1395,0
813,1839,0
4057,1463,0
648,4385,0
3095,4493,0
2689,557,0
4767,3748,0
199,3069,0
6256,696,0
7129,1375,0
3743,1965,0
4119,3732,0
3982,1288,0
1365,706,0
5792,1034,0
2020,3489,0
6367,2456,0
1297,3684,0
2704,2006,0
2624,3918,0
6764,430,0
3425,4747,0
6950,3909,0
4819,555,0
988,663,0
1986,1784,0
5549,4118,0
177,1071,0
4094,643,0
3909,2095,0
5381,6,0
3190,563,0
2824,3487,0
258,2909,0
7271,352,0
7028,1486,0
4906,2266,0
3542,1237,0
5388,4364,0
308,3231,0
6810,3373,0
224,2095,0
7207,553,0
2025,3437,0
5046,4372,0
4960,4226,0
3745,2825,0
1377,22,0
7211,4128,0
3051,2453,0
1959,443,0
5859,698,0
3241,2646,0
1917,1090,0
6607,4524,0
2599,200,0
1856,2666,0
5034,3687,0
2321,4424,0
1002,1805,0
6817,3342,0
6240,3462,0
974,4559,0
2275,4713,0
3817,4203,0
7348,1864,0
5284,862,0
2611,2942,0
405,3111,0
7025,3932,0
5564,165,0
7240,3495,0
7195,3591,0
6802,2489,0
2984,4638,0
1733,2013,0
944,1813,0
2274,784,0
5998,3819,0
118,3309,0
371,2830,0
559,1227,0
7144,4537,0
1076,3490,0
3369,4408,0
7069,2022,0
276,2545,0
4519,730,0
1976,329,0
1712,871,0
4809,139,0
3468,4190,0
5704,3843,0
166,2290,0
2173,727,0
4471,1844,0
6702,413,0
6282,1498,0
3136,4297,0
1088,2663,0
6656,1403,0
6401,1758,0
3123,750,0
5622,2692,0
6218,1525,0
5417,1096,0
207,4707,0
4365,1186,0
5995,612,0
2653,2512,0
2388,3085,0
2026,1190,0
1501,1297,0
1805,3827,0
4267,1712,0
4994,2243,0
492,2818,0
3559,540,0
4073,543,0
5658,4239,0
3669,4395,0
3708,2983,0
4296,4162,0
6427,3241,0
6565,3459,0
3818,2415,0
3323,1867,0
7239,4414,0
7060,3948,0
2830,4112,0
3496,2740,0
3468,4586,0
1520,4634,0
3984,3025,0
3428,2301,0
1825,3556,0
7293,4128,0
6911,3495,0
7189,2283,0
4262,3137,0
6309,3059,0
6192,4211,0
6,983,0
2731,3135,0
311,4038,0
